what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428624663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295428625459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428630358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428630451
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295428631730
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1295428657236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1295428662166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1295428690386
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428709528
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428709621
